kind,group,title,source,output,lines,chars,dimensions,concepts,sha1
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter Seven: European Porcelain,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\04_Chapter Seven_ European Porcelain.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\04_Chapter Seven_ European Porcelain_知识体系分析.md,39,1543,人物机构与案例网络；设计本体与问题域；历史语境与社会机制；技术思维与制造逻辑,,406d35e491cb39a5420ce104cff78fc17943871d
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter Nine: Living Traditions,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\05_Chapter Nine_ Living Traditions.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\05_Chapter Nine_ Living Traditions_知识体系分析.md,15,355,人物机构与案例网络；设计本体与问题域,,57d275a731ae2bbfc33bec84379a70fbe8a1ff76
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter Ten: Modern America,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\06_Chapter Ten_ Modern America.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\06_Chapter Ten_ Modern America_知识体系分析.md,37,1409,人物机构与案例网络；设计本体与问题域；历史语境与社会机制；技术思维与制造逻辑,符号系统,e07a787d437a7c64c6d6f473658f45cb2962cdda
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter Thirteen: Artist Potters,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\07_Chapter Thirteen_ Artist Potters.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\07_Chapter Thirteen_ Artist Potters_知识体系分析.md,19,713,人物机构与案例网络；设计本体与问题域；历史语境与社会机制,,7da318221cd8b062ed6b0a6dc741a524bbac43be
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter Fourteen: Studio Ceramics Today,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\08_Chapter Fourteen_ Studio Ceramics Today.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\08_Chapter Fourteen_ Studio Ceramics Today_知识体系分析.md,91,1986,人物机构与案例网络；设计本体与问题域；历史语境与社会机制；技术思维与制造逻辑,,3e486163765dd1e1882efd2a6706e77142ce2f02
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter 2,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\09_Chapter 2.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\09_Chapter 2_知识体系分析.md,41,644,人物机构与案例网络；设计本体与问题域,,91a66a6f588e8ba8e8df2ea159600ffb07329b03
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter 3,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\10_Chapter 3.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\10_Chapter 3_知识体系分析.md,59,922,人物机构与案例网络；设计本体与问题域；历史语境与社会机制,,56aa3c9e37896e1c9c879ddc8ca0338a16da5702
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter 4,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\11_Chapter 4.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\11_Chapter 4_知识体系分析.md,45,667,人物机构与案例网络；设计本体与问题域,,264ab19c3e6da88cb6bd3432c854fac77100c6c0
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter 5,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\12_Chapter 5.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\12_Chapter 5_知识体系分析.md,111,1825,人物机构与案例网络；设计本体与问题域,,e71404163b4158ce87d84c1ad5bd024a81cdaa32
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter 7,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\13_Chapter 7.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\13_Chapter 7_知识体系分析.md,43,612,设计本体与问题域；历史语境与社会机制；技术思维与制造逻辑,,fccf964adb47332284ef590356d26ffea31b061b
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter 8,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\14_Chapter 8.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\14_Chapter 8_知识体系分析.md,43,753,人物机构与案例网络；设计本体与问题域；历史语境与社会机制,,3d4a09c7a4b4ffc3373b1d97b71e443be06d7aaf
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter 9,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\15_Chapter 9.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\15_Chapter 9_知识体系分析.md,23,221,设计本体与问题域；历史语境与社会机制；技术思维与制造逻辑,,d2054e91b6d6601f19d03cdde90abaec73fd4410
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter 10,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\16_Chapter 10.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\16_Chapter 10_知识体系分析.md,71,1329,人物机构与案例网络；设计本体与问题域,,30bdaf2715f8364e60df87571009452f0735be76
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter 12,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\17_Chapter 12.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\17_Chapter 12_知识体系分析.md,55,1046,人物机构与案例网络；历史语境与社会机制；设计本体与问题域；技术思维与制造逻辑,,e6352a220bad7ba352ee3bd7db9747ce00699989
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter 13,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\18_Chapter 13.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\18_Chapter 13_知识体系分析.md,73,1045,人物机构与案例网络；设计本体与问题域；历史语境与社会机制,,701e4a4cf2bc0b2a469581939ba2003023c2d3fd
书籍章节,193_Ten Thousand Years of Pottery (Emmanuel Cooper,Chapter 14,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\193_Ten Thousand Years of Pottery (Emmanuel Cooper\19_Chapter 14.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\193_Ten Thousand Years of Pottery (Emmanuel Cooper\19_Chapter 14_知识体系分析.md,1556,16061,人物机构与案例网络；历史语境与社会机制；设计本体与问题域；材料媒介与形式语言,符号系统,621888f03b759b620c474561e234087c4e7e2c1f
书籍章节,"194_The aesthetic movement prelude to Art Nouveau (Aslin, Elizab",THE AESTHETIC moVEmENT,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\194_The aesthetic movement prelude to Art Nouveau (Aslin, Elizab\01_THE AESTHETIC moVEmENT.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\194_The aesthetic movement prelude to Art Nouveau (Aslin, Elizab\01_THE AESTHETIC moVEmENT_知识体系分析.md",33,1955,历史语境与社会机制；材料媒介与形式语言；人物机构与案例网络；设计本体与问题域,符号系统,a97afff13b0193bb434150477757cb6694d261d8
书籍章节,"194_The aesthetic movement prelude to Art Nouveau (Aslin, Elizab",THE AESTHETIC mOVEmEnT,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\194_The aesthetic movement prelude to Art Nouveau (Aslin, Elizab\02_THE AESTHETIC mOVEmEnT.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\194_The aesthetic movement prelude to Art Nouveau (Aslin, Elizab\02_THE AESTHETIC mOVEmEnT_知识体系分析.md",9,116,材料媒介与形式语言；历史语境与社会机制,,19ad980aa8f85e4aea1b2f6700d9d494262f0dee
书籍章节,"194_The aesthetic movement prelude to Art Nouveau (Aslin, Elizab",THE AESTHETIC mOVEMENT,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\194_The aesthetic movement prelude to Art Nouveau (Aslin, Elizab\03_THE AESTHETIC mOVEMENT.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\194_The aesthetic movement prelude to Art Nouveau (Aslin, Elizab\03_THE AESTHETIC mOVEMENT_知识体系分析.md",1322,216061,人物机构与案例网络；设计本体与问题域；材料媒介与形式语言；历史语境与社会机制,广义设计；功能主义；视觉传达；符号系统；创造性,6a97db70ca434d24358babbf4d543e659abb617d
书籍章节,"194_The aesthetic movement prelude to Art Nouveau (Aslin, Elizab",Lowther Arcade he,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\194_The aesthetic movement prelude to Art Nouveau (Aslin, Elizab\04_Lowther Arcade he.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\194_The aesthetic movement prelude to Art Nouveau (Aslin, Elizab\04_Lowther Arcade he_知识体系分析.md",116,22660,人物机构与案例网络；历史语境与社会机制；设计本体与问题域；材料媒介与形式语言,视觉传达；符号系统,119063456b9945035b96936feb1e4d02eac86c6f
书籍章节,"194_The aesthetic movement prelude to Art Nouveau (Aslin, Elizab",Selected Bibliography,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\194_The aesthetic movement prelude to Art Nouveau (Aslin, Elizab\05_Selected Bibliography.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\194_The aesthetic movement prelude to Art Nouveau (Aslin, Elizab\05_Selected Bibliography_知识体系分析.md",659,11614,人物机构与案例网络；历史语境与社会机制；材料媒介与形式语言；设计本体与问题域,符号系统,4d1eb75a89eef543a9ababc207b12c26356b1543
书籍章节,"195_The Age of Manufactures, 1700-1820 - Industry, Innovation an",前言与目录,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\195_The Age of Manufactures, 1700-1820 - Industry, Innovation an\00_前言与目录.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\195_The Age of Manufactures, 1700-1820 - Industry, Innovation an\00_前言与目录_知识体系分析.md",285,41391,历史语境与社会机制；技术思维与制造逻辑；设计本体与问题域；人物机构与案例网络,功能主义；系统集成；符号系统；社会分工；创造性；研究范式,576f50367b2c9ece71f49b8144ec6e9f146f7f0a
书籍章节,"195_The Age of Manufactures, 1700-1820 - Industry, Innovation an",Figure 1.1 Britain’s development transition in European perspective,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\195_The Age of Manufactures, 1700-1820 - Industry, Innovation an\01_Figure 1.1 Britain’s development transition in European perspective.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\195_The Age of Manufactures, 1700-1820 - Industry, Innovation an\01_Figure 1.1 Britain’s development transition in European perspective_知识体系分析.md",75,23044,历史语境与社会机制；技术思维与制造逻辑；设计本体与问题域；方法过程与研究范式,功能主义；符号系统；社会分工；研究范式,a264a41b1e535cc032ee5e9ef702a4af1ee51051
书籍章节,"195_The Age of Manufactures, 1700-1820 - Industry, Innovation an",Regions,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\195_The Age of Manufactures, 1700-1820 - Industry, Innovation an\02_Regions.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\195_The Age of Manufactures, 1700-1820 - Industry, Innovation an\02_Regions_知识体系分析.md",15,2939,历史语境与社会机制；方法过程与研究范式；技术思维与制造逻辑；人物机构与案例网络,系统集成；符号系统；社会分工,979bcb62077939c71cc9345a29d0c27bb260fe25
书籍章节,"195_The Age of Manufactures, 1700-1820 - Industry, Innovation an",Technology,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\195_The Age of Manufactures, 1700-1820 - Industry, Innovation an\03_Technology.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\195_The Age of Manufactures, 1700-1820 - Industry, Innovation an\03_Technology_知识体系分析.md",21,4623,历史语境与社会机制；技术思维与制造逻辑；设计本体与问题域；方法过程与研究范式,符号系统；研究范式,8afa07c2f9e10b33c929ca7b2a6c434028879d82
书籍章节,"195_The Age of Manufactures, 1700-1820 - Industry, Innovation an",Labour forces,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\195_The Age of Manufactures, 1700-1820 - Industry, Innovation an\04_Labour forces.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\195_The Age of Manufactures, 1700-1820 - Industry, Innovation an\04_Labour forces_知识体系分析.md",13,2445,历史语境与社会机制；技术思维与制造逻辑；人物机构与案例网络；设计本体与问题域,,b2a9151d6ecc83e15d382805eba68bb6c1d02f66
书籍章节,"195_The Age of Manufactures, 1700-1820 - Industry, Innovation an",Trade and consumption,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\195_The Age of Manufactures, 1700-1820 - Industry, Innovation an\05_Trade and consumption.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\195_The Age of Manufactures, 1700-1820 - Industry, Innovation an\05_Trade and consumption_知识体系分析.md",68,15727,历史语境与社会机制；技术思维与制造逻辑；方法过程与研究范式；设计本体与问题域,系统集成；符号系统；社会分工；研究范式,c74cd6f2817e174cceb72da52339684bb21aa9be
